********
* The Activity Log contains a detailed list of the steps the Evernote application performs,
* as well as information about your account and your device. Your Note titles, tags,
* Notebook names and occasionally Note content also may be included. We treat your
* Activity Log data as confidential, and the terms of our Privacy Policy apply (http://evernote.com/privacy).
*
* You may remove anything you do not want to send us.
********


[11384] Log opened on 2018/02/26 00:31:29 (UTC+8:00), logging level: [INFO   ]
07:40:09 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.thumbnails"
07:40:09 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].jpg"
07:40:09 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].png"
07:40:09 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].jpg"
07:40:09 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].png"
07:40:10 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [4].png"
07:40:10 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [5].png"
07:40:10 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [6].png"
07:40:10 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [7].png"
07:40:10 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [8].png"
07:40:10 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [9].png"
07:40:10 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.jpg"
07:40:10 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.png"
07:40:11 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-16.txt"
07:40:11 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-17.txt"
07:40:11 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-22.txt"
07:40:11 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-23.txt"
07:40:11 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-25.txt"
07:40:11 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-26.txt" has zero file size
07:40:11 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-16.txt"
07:40:11 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-17.txt"
07:40:12 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-22.txt"
07:40:12 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-25.txt"
07:40:12 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-26.txt" has zero file size
07:40:12 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\README.md"
07:40:12 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\优达无人驾驶Part1Computer Version and Deep learning.enex"
07:40:12 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\深度学习工程师（网易云课堂）.enex"
07:40:14 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\.gitattributes"
07:40:14 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Crashes\AppState.0"
07:40:14 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.accounts"
07:40:15 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.sessiondata"
07:40:15 [ERROR  ] [11384] [4300] Can't load file due to its size of 46.6 MB, maximum allowed size is 25.0 MB
07:40:15 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb"
07:40:15 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.activitylog"
07:40:15 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.cardviews"
07:40:15 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.commengine"
07:40:15 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.context"
07:40:15 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.snippets"
07:40:15 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.thumbnails"
07:40:16 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].jpg"
07:40:16 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].png"
07:40:16 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].jpg"
07:40:16 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].png"
07:40:16 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [4].png"
07:40:16 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [5].png"
07:40:16 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [6].png"
07:40:17 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [7].png"
07:40:17 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [8].png"
07:40:17 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [9].png"
07:40:17 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.jpg"
07:40:17 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.png"
07:40:17 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-16.txt"
07:40:17 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-17.txt"
07:40:17 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-22.txt"
07:40:18 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-23.txt"
07:40:18 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-25.txt"
07:40:18 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-26.txt" has zero file size
07:40:18 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-16.txt"
07:40:18 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-17.txt"
07:40:18 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-22.txt"
07:40:18 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-25.txt"
07:40:18 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-26.txt" has zero file size
07:40:18 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\README.md"
07:40:19 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\优达无人驾驶Part1Computer Version and Deep learning.enex"
07:40:19 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\深度学习工程师（网易云课堂）.enex"
07:40:21 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\.gitattributes"
07:40:21 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Crashes\AppState.0"
07:40:21 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.accounts"
07:40:21 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.sessiondata"
07:40:21 [ERROR  ] [11384] [4300] Can't load file due to its size of 46.6 MB, maximum allowed size is 25.0 MB
07:40:21 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb"
07:40:21 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.activitylog"
07:40:22 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.cardviews"
07:40:22 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.commengine"
07:40:22 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.context"
07:40:22 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.snippets"
07:40:22 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.thumbnails"
07:40:22 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].jpg"
07:40:23 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].png"
07:40:23 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].jpg"
07:40:23 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].png"
07:40:23 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [4].png"
07:40:23 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [5].png"
07:40:24 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [6].png"
07:40:24 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [7].png"
07:40:24 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [8].png"
07:40:24 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [9].png"
07:40:24 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.jpg"
07:40:25 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.png"
07:40:25 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-16.txt"
07:40:25 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-17.txt"
07:40:25 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-22.txt"
07:40:25 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-23.txt"
07:40:26 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-25.txt"
07:40:26 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-26.txt" has zero file size
07:40:26 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-16.txt"
07:40:26 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-17.txt"
07:40:27 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-22.txt"
07:40:27 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-25.txt"
07:40:27 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-26.txt" has zero file size
07:40:27 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\README.md"
07:40:27 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\优达无人驾驶Part1Computer Version and Deep learning.enex"
07:40:27 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\深度学习工程师（网易云课堂）.enex"
07:40:30 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\.gitattributes"
07:40:30 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Crashes\AppState.0"
07:40:30 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.accounts"
07:40:30 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.sessiondata"
07:40:30 [ERROR  ] [11384] [4300] Can't load file due to its size of 46.6 MB, maximum allowed size is 25.0 MB
07:40:30 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb"
07:40:30 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.activitylog"
07:40:30 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.cardviews"
07:40:31 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.commengine"
07:40:31 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.context"
07:40:31 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.snippets"
07:40:31 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.thumbnails"
07:40:31 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].jpg"
07:40:31 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].png"
07:40:31 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].jpg"
07:40:32 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].png"
07:40:32 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [4].png"
07:40:32 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [5].png"
07:40:32 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [6].png"
07:40:32 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [7].png"
07:40:32 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [8].png"
07:40:32 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [9].png"
07:40:32 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.jpg"
07:40:32 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.png"
07:40:33 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-16.txt"
07:40:33 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-17.txt"
07:40:34 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-22.txt"
07:40:34 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-23.txt"
07:40:34 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-25.txt"
07:40:34 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-26.txt" has zero file size
07:40:34 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-16.txt"
07:40:34 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-17.txt"
07:40:35 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-22.txt"
07:40:35 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-25.txt"
07:40:35 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-26.txt" has zero file size
07:40:35 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\README.md"
07:40:35 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\优达无人驾驶Part1Computer Version and Deep learning.enex"
07:40:35 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\深度学习工程师（网易云课堂）.enex"
07:40:38 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\.gitattributes"
07:40:38 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Crashes\AppState.0"
07:40:38 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.accounts"
07:40:38 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.sessiondata"
07:40:38 [ERROR  ] [11384] [4300] Can't load file due to its size of 46.6 MB, maximum allowed size is 25.0 MB
07:40:38 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb"
07:40:38 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.activitylog"
07:40:39 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.cardviews"
07:40:39 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.commengine"
07:40:39 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.context"
07:40:39 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.snippets"
07:40:39 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.thumbnails"
07:40:39 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].jpg"
07:40:39 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].png"
07:40:40 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].jpg"
07:40:40 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].png"
07:40:40 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [4].png"
07:40:40 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [5].png"
07:40:40 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [6].png"
07:40:40 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [7].png"
07:40:40 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [8].png"
07:40:40 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [9].png"
07:40:41 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.jpg"
07:40:41 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.png"
07:40:41 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-16.txt"
07:40:42 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-17.txt"
07:40:42 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-22.txt"
07:40:42 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-23.txt"
07:40:42 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-25.txt"
07:40:42 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-26.txt" has zero file size
07:40:42 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-16.txt"
07:40:42 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-17.txt"
07:40:43 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-22.txt"
07:40:43 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-25.txt"
07:40:43 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-26.txt" has zero file size
07:40:43 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\README.md"
07:40:43 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\优达无人驾驶Part1Computer Version and Deep learning.enex"
07:40:43 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\深度学习工程师（网易云课堂）.enex"
07:40:46 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\.gitattributes"
07:40:46 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Crashes\AppState.0"
07:40:46 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.accounts"
07:40:46 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.sessiondata"
07:40:46 [ERROR  ] [11384] [4300] Can't load file due to its size of 46.6 MB, maximum allowed size is 25.0 MB
07:40:46 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb"
07:40:46 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.activitylog"
07:40:47 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.cardviews"
07:40:47 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.commengine"
07:40:47 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.context"
07:40:47 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.snippets"
07:40:47 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.thumbnails"
07:40:47 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].jpg"
07:40:47 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [2].png"
07:40:48 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].jpg"
07:40:48 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [3].png"
07:40:48 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [4].png"
07:40:48 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [5].png"
07:40:48 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [6].png"
07:40:48 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [7].png"
07:40:48 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [8].png"
07:40:48 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image [9].png"
07:40:49 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.jpg"
07:40:49 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Image.png"
07:40:49 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-16.txt"
07:40:49 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-17.txt"
07:40:49 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-22.txt"
07:40:49 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-23.txt"
07:40:50 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-25.txt"
07:40:50 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\AppLog_2018-02-26.txt" has zero file size
07:40:50 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-16.txt"
07:40:50 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-17.txt"
07:40:50 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-22.txt"
07:40:51 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-25.txt"
07:40:51 [INFO   ] [11384] [4300] Folder Import: "D:\印象笔记\LocalFiles\Logs\enclipper_2018-02-26.txt" has zero file size
07:40:51 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\README.md"
07:40:51 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\优达无人驾驶Part1Computer Version and Deep learning.enex"
07:40:51 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\深度学习工程师（网易云课堂）.enex"
07:40:53 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\.gitattributes"
07:40:54 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Crashes\AppState.0"
07:40:54 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.accounts"
07:40:54 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\.sessiondata"
07:40:54 [ERROR  ] [11384] [4300] Can't load file due to its size of 46.6 MB, maximum allowed size is 25.0 MB
07:40:54 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb"
07:40:54 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.activitylog"
07:40:54 [ERROR  ] [11384] [4300] Failed to import: "D:\印象笔记\LocalFiles\Databases\1528038517#app.yinxiang.com.exb.cardviews"
